city_id,city,city_ascii,country,iso2,iso3,admin_name,population,dist_km_nearest_region,access_score,nearest_provider,nearest_region,nearest_location_name,observed_ai_works_recent,priority_rank,priority_rule,priority_distance_threshold_km
1834185429,Morogoro,Morogoro,Tanzania,TZ,TZA,Morogoro,207000.0,2329.0608187278094,31.206917239117715,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,554,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1218169586,Portoviejo,Portoviejo,Ecuador,EC,ECU,Manabí,206682.0,3743.3152314500294,15.38683956347765,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,555,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1508752825,Cidade de Nacala,Cidade de Nacala,Mozambique,MZ,MOZ,Nampula,206449.0,1797.4428320119478,40.7089825667051,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,556,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1180574233,Kalemie,Kalemie,Congo (Kinshasa),CD,COD,Tanganyika,206257.0,2205.952304891271,33.1881881346902,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,557,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1834823848,Zanzibar,Zanzibar,Tanzania,TZ,TZA,Zanzibar Urban/West,205870.0,2468.644306800744,29.10319705534743,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,558,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1554717659,Northcote,Northcote,New Zealand,NZ,NZL,Auckland,205605.0,2156.881400312094,34.01254699587511,gcp,australia-southeast1,"Sydney, Australia, APAC",0.0,559,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1686273643,Ziguinchor,Ziguinchor,Senegal,SN,SEN,Ziguinchor,205294.0,3329.5733486246295,18.923102151433575,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,560,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1360041663,Ternate,Ternate,Indonesia,ID,IDN,Maluku Utara,204215.0,2407.648363741698,30.004459004998534,aws,ap-southeast-3,Asia Pacific (Jakarta),0.0,561,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643652314,Biysk,Biysk,Russia,RU,RUS,Altayskiy Kray,203108.0,2337.3004447575777,31.078615047312603,aws,cn-northwest-1,China (Ningxia),0.0,562,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1204972666,Djougou,Djougou,Benin,BJ,BEN,Donga,202810.0,3456.569536321953,17.75887547707512,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,563,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1214760518,La Romana,La Romana,Dominican Republic,DO,DOM,Yuma,202488.0,1976.2396546569194,37.22759765446506,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,564,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1152531089,Arica,Arica,Chile,CL,CHL,Arica y Parinacota,202131.0,1663.7316640082204,43.52364501514301,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,565,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1192626319,Las Tunas,Las Tunas,Cuba,CU,CUB,Las Tunas,202105.0,1393.1141134749787,49.82979654239706,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,566,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1434172839,Al Khums,Al Khums,Libya,LY,LBY,Al Marqab,201943.0,1488.6861776215487,47.504626066747996,aws,eu-south-1,EU (Milan),0.0,567,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1608812117,Marawi City,Marawi City,Philippines,PH,PHL,Lanao del Sur,201785.0,1831.6638376926628,40.018356731944806,gcp,asia-east1,"Changhua County, Taiwan, APAC",0.0,568,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1360080072,Tarakan,Tarakan,Indonesia,ID,IDN,Kalimantan Utara,201635.0,1549.529968695655,46.08120663223902,azure,southeastasia,"Singapore, Southeast Asia, Asia Pacific",0.0,569,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1604091119,Cajamarca,Cajamarca,Peru,PE,PER,Cajamarca,201329.0,3031.5105208225004,21.964223510320195,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,570,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566695464,Mai’Adua,Mai'Adua,Nigeria,NG,NGA,Katsina,201178.0,3242.7846299951643,19.762335348526232,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,571,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1398248334,Qyzylorda,Qyzylorda,Kazakhstan,KZ,KAZ,Qyzylorda,200900.0,2076.832038326906,35.40149910438662,gcp,asia-south2,"Delhi, India APAC",0.0,572,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1604316784,Huacho,Huacho,Peru,PE,PER,Lima,200585.0,2582.172414964804,27.497194423535547,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,573,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1328160906,Georgetown,Georgetown,Guyana,GY,GUY,Demerara-Mahaica,200500.0,3590.2701360529545,16.61050153549951,gcp,southamerica-east1,"Osasco, São Paulo, Brazil, South America",0.0,574,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862573240,Guacara,Guacara,Venezuela,VE,VEN,Carabobo,200212.0,2839.6474260022324,24.175663169177014,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,575,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1478009046,Néma,Nema,Mauritania,MR,MRT,Hodh ech Chargui,200000.0,2668.3700533591095,26.337272976422565,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,576,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1340000062,Puerto Cortés,Puerto Cortes,Honduras,HN,HND,Cortés,200000.0,1851.4438141201122,39.62452635453047,azure,southcentralus,"Texas, South Central US, US",0.0,577,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1894305215,Kasama,Kasama,Zambia,ZM,ZMB,Northern,200000.0,1755.0054951450202,41.582002374098764,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,578,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1434421178,Az Zāwīyah,Az Zawiyah,Libya,LY,LBY,Az Zāwiyah,200000.0,1444.66741388339,48.56176432830351,aws,eu-south-1,EU (Milan),0.0,579,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1458472057,Lahad Datu,Lahad Datu,Malaysia,MY,MYS,Sabah,199830.0,1662.7456506293918,43.54510775348523,aws,ap-southeast-1,Asia Pacific (Singapore),0.0,580,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1004622920,Maīmanah,Maimanah,Afghanistan,AF,AFG,Fāryāb,199795.0,1421.047628127217,49.138673475322406,gcp,asia-south2,"Delhi, India APAC",0.0,581,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1364981174,Bojnūrd,Bojnurd,Iran,IR,IRN,Khorāsān-e Shomālī,199791.0,1369.9214635630542,50.41100246887474,azure,uaenorth,"Dubai, UAE North, Middle East",0.0,582,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1608329397,Pagadian,Pagadian,Philippines,PH,PHL,Zamboanga del Sur,199060.0,1832.0597975729793,40.01043468430292,gcp,asia-east1,"Changhua County, Taiwan, APAC",0.0,583,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1180000163,Gemena,Gemena,Congo (Kinshasa),CD,COD,Sud-Ubangi,198056.0,3348.7637109305742,18.742399880226284,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,584,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1180474388,Mbanza-Ngungu,Mbanza-Ngungu,Congo (Kinshasa),CD,COD,Kongo Central,197545.0,2684.810266624817,26.12166515782076,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,585,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862659974,Tocuyito,Tocuyito,Venezuela,VE,VEN,Carabobo,197446.0,2844.0825513173095,24.122111520325586,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,586,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1340870189,La Ceiba,La Ceiba,Honduras,HN,HND,Atlántida,196856.0,1932.2934271636975,38.05465715213393,azure,southcentralus,"Texas, South Central US, US",0.0,587,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1608693683,Legazpi City,Legazpi City,Philippines,PH,PHL,Albay,196639.0,1262.097898178767,53.203343222362875,gcp,asia-east1,"Changhua County, Taiwan, APAC",0.0,588,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1604589102,Huánuco,Huanuco,Peru,PE,PER,Huánuco,196627.0,2675.7476928032743,26.240298495095015,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,589,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1170798590,Zipaquirá,Zipaquira,Colombia,CO,COL,Cundinamarca,196409.0,3193.9241100022045,20.251080111852367,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,590,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643653477,Prokopyevsk,Prokopyevsk,Russia,RU,RUS,Kemerovskaya Oblast’,196406.0,2358.510970350626,30.750759736112926,aws,cn-northwest-1,China (Ningxia),0.0,591,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862134462,Acarigua,Acarigua,Venezuela,VE,VEN,Portuguesa,195637.0,2852.093804627918,24.025680609487456,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,592,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1860285858,Iskandar,Iskandar,Uzbekistan,UZ,UZB,Toshkent,195633.0,1588.3055140435229,45.19639960759383,gcp,asia-south2,"Delhi, India APAC",0.0,593,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1270953861,Brikama,Brikama,"Gambia, The",GM,GMB,Western,195136.0,3271.139417138672,19.484133689427015,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,594,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643703767,Yuzhno-Sakhalinsk,Yuzhno-Sakhalinsk,Russia,RU,RUS,Sakhalinskaya Oblast’,194882.0,1276.97198065932,52.809135451376534,gcp,asia-northeast1,"Tokyo, Japan, APAC",0.0,595,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1404676289,Eldoret,Eldoret,Kenya,KE,KEN,Uasin Gishu,193830.0,3015.6845813354576,22.138715209682573,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,596,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1320451247,San Juan Sacatepéquez,San Juan Sacatepequez,Guatemala,GT,GTM,Guatemala,193000.0,1822.3135689396315,40.20588594776888,azure,southcentralus,"Texas, South Central US, US",0.0,597,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1608418474,Valencia,Valencia,Philippines,PH,PHL,Bukidnon,192993.0,1862.40429589441,39.40796834209657,gcp,asia-east1,"Changhua County, Taiwan, APAC",0.0,598,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862645590,Guanare,Guanare,Venezuela,VE,VEN,Portuguesa,192644.0,2884.7094554667888,23.637051465440635,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,599,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076216938,Castanhal,Castanhal,Brazil,BR,BRA,Pará,192571.0,2455.8131529005723,29.290511076827997,azure,brazilsoutheast,"Rio, Brazil Southeast, South America",0.0,600,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1360408580,Gorontalo,Gorontalo,Indonesia,ID,IDN,Gorontalo,191897.0,1950.3621558774332,37.71240585328223,aws,ap-southeast-3,Asia Pacific (Jakarta),0.0,601,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643480033,Balakovo,Balakovo,Russia,RU,RUS,Saratovskaya Oblast’,191260.0,1574.4263782582934,45.511133888056484,gcp,europe-north1,"Hamina, Finland, Europe",0.0,602,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862735261,Valera,Valera,Venezuela,VE,VEN,Trujillo,191167.0,2824.53576065611,24.3590222778764,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,603,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643809754,Armavir,Armavir,Russia,RU,RUS,Krasnodarskiy Kray,190709.0,1592.6820433331475,45.097606056899544,aws,il-central-1,Middle East (Israel) - ???,0.0,604,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1332333795,Cap-Haïtien,Cap-Haitien,Haiti,HT,HTI,Nord,190289.0,1683.8233868147133,43.0886013623636,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,605,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1638024662,Saint-Denis,Saint-Denis,Reunion,RE,REU,,190047.0,2827.2640149848985,24.32581612774406,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,606,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1120011020,Ngaoundéré,Ngaoundere,Cameroon,CM,CMR,Adamaoua,189800.0,3481.220516072622,17.54133205585401,aws,il-central-1,Middle East (Israel) - ???,0.0,607,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1068933987,Potosí,Potosi,Bolivia,BO,BOL,Potosí,189652.0,1615.2395693209073,44.59181853715134,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,608,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1180134137,Mwene-Ditu,Mwene-Ditu,Congo (Kinshasa),CD,COD,Lomami,189177.0,2143.3809976146154,34.24291517755536,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,609,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1204807468,Parakou,Parakou,Benin,BJ,BEN,Borgou,188853.0,3511.5847203494895,17.277029174324493,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,610,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1192216820,Pinar del Río,Pinar del Rio,Cuba,CU,CUB,Pinar del Río,188614.0,1251.8590251758278,53.47641274429675,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,611,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1694780903,Kenema,Kenema,Sierra Leone,SL,SLE,Eastern,188463.0,3692.8791336401623,15.77979965445127,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,612,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1214710545,San Francisco de Macorís,San Francisco de Macoris,Dominican Republic,DO,DOM,Cibao Nordeste,188118.0,1824.0310164738416,40.17137501772665,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,613,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1152234625,Iquique,Iquique,Chile,CL,CHL,Tarapacá,188003.0,1471.23142801716,47.92103116191178,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,614,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1231359719,Desē,Dese,Ethiopia,ET,ETH,Āmara,187900.0,2024.5137585183186,36.33979081887341,aws,me-south-1,Middle East (Bahrain),0.0,615,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1434507846,Gharyān,Gharyan,Libya,LY,LBY,Al Jabal al Gharbī,187854.0,1514.8297885608067,46.887695816660255,aws,eu-south-1,EU (Milan),0.0,616,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076615737,Arapiraca,Arapiraca,Brazil,BR,BRA,Alagoas,187668.0,1619.6987051375866,44.492508799607144,azure,brazilsoutheast,"Rio, Brazil Southeast, South America",0.0,617,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1226861333,Malabo,Malabo,Equatorial Guinea,GQ,GNQ,Bioko Norte,187302.0,3890.9919467983564,14.291632306267354,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,618,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862199442,Guatire,Guatire,Venezuela,VE,VEN,Miranda,187262.0,2877.4509128904574,23.722992595166446,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,619,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1484290575,Chilpancingo,Chilpancingo,Mexico,MX,MEX,Guerrero,187251.0,1323.431956398108,51.59651893898414,azure,southcentralus,"Texas, South Central US, US",0.0,620,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862530883,San Diego,San Diego,Venezuela,VE,VEN,Carabobo,187215.0,2833.2049430922475,24.25366438049961,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,621,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1729244380,Shendi,Shendi,Sudan,SD,SDN,River Nile,186611.0,1657.7947774904392,43.65303443335245,aws,il-central-1,Middle East (Israel) - ???,0.0,622,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1729684147,Ed Damazin,Ed Damazin,Sudan,SD,SDN,Blue Nile,186051.0,2197.955568325018,33.32115237636474,aws,il-central-1,Middle East (Israel) - ???,0.0,623,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1706288768,Jamaame,Jamaame,Somalia,SO,SOM,Jubbada Hoose,185270.0,2924.1561935958066,23.175416637829482,aws,me-central-1,Middle East (United Arab Emirates) - ???,0.0,624,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1398081646,Temirtaū,Temirtau,Kazakhstan,KZ,KAZ,Qaraghandy,185082.0,2408.189949517561,29.996335110889767,gcp,asia-south2,"Delhi, India APAC",0.0,625,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1728607274,Yei,Yei,South Sudan,SS,SSD,Central Equatoria,185000.0,3082.513603159632,21.41118361619702,aws,il-central-1,Middle East (Israel) - ???,0.0,626,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1156305822,Luzhang,Luzhang,China,CN,CHN,Yunnan,184835.0,1439.692195404341,48.68271740155202,aws,cn-northwest-1,China (Ningxia),0.0,627,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1608577408,Panabo,Panabo,Philippines,PH,PHL,Davao del Norte,184599.0,1944.0973046914894,37.830722370648786,gcp,asia-east1,"Changhua County, Taiwan, APAC",0.0,628,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1484223913,Manzanillo,Manzanillo,Mexico,MX,MEX,Colima,184541.0,1293.9782117035757,52.361997001075146,azure,southcentralus,"Texas, South Central US, US",0.0,629,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1764165203,Pak Kret,Pak Kret,Thailand,TH,THA,Nonthaburi,184501.0,1441.4623665891036,48.63964809260597,gcp,asia-southeast1,"Jurong West, Singapore, APAC",0.0,630,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1450070223,Fianarantsoa,Fianarantsoa,Madagascar,MG,MDG,Fianarantsoa,184184.0,1978.9643437372972,37.17691537126084,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,631,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1324494896,Siguiri,Siguiri,Guinea,GN,GIN,Kankan,183875.0,3268.648757014194,19.508412981575557,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,632,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1608088739,Calbayog City,Calbayog City,Philippines,PH,PHL,Samar,183851.0,1402.1391769613028,49.60544458212077,gcp,asia-east1,"Changhua County, Taiwan, APAC",0.0,633,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076632868,Araguaína,Araguaina,Brazil,BR,BRA,Tocantins,183381.0,1823.3872998174434,40.184306590286845,gcp,southamerica-east1,"Osasco, São Paulo, Brazil, South America",0.0,634,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1398046759,Aqtaū,Aqtau,Kazakhstan,KZ,KAZ,Mangghystaū,183350.0,1946.1381879360981,37.792138016828396,aws,me-south-1,Middle East (Bahrain),0.0,635,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1360941841,Pinrang,Pinrang,Indonesia,ID,IDN,Sulawesi Selatan,182731.0,1445.2048644224321,48.54871630834083,aws,ap-southeast-3,Asia Pacific (Jakarta),0.0,636,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1608697923,Kabankalan,Kabankalan,Philippines,PH,PHL,Negros Occidental,181977.0,1585.3844700716309,45.26245817115595,gcp,asia-east1,"Changhua County, Taiwan, APAC",0.0,637,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643946203,Abakan,Abakan,Russia,RU,RUS,Khakasiya,181709.0,2138.4488215171896,34.32746543276476,aws,cn-northwest-1,China (Ningxia),0.0,638,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1762372787,Khŭjand,Khujand,Tajikistan,TJ,TJK,Sughd,181600.0,1467.8714045750999,48.001606720937794,gcp,asia-south2,"Delhi, India APAC",0.0,639,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566461573,Epe,Epe,Nigeria,NG,NGA,Lagos,181409.0,3839.5157354222965,14.664246470763906,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,640,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643129247,Petropavlovsk-Kamchatskiy,Petropavlovsk-Kamchatskiy,Russia,RU,RUS,Kamchatskiy Kray,181216.0,2427.5890283911344,29.706790967987235,azure,japaneast,"Tokyo, Saitama, Japan East, Asia Pacific",0.0,641,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1170426476,Turbo,Turbo,Colombia,CO,COL,Antioquia,181000.0,2811.8092470929387,24.514519200316396,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,642,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1104269305,Sittwe,Sittwe,Myanmar,MM,MMR,Rakhine State,181000.0,1440.6395609626366,48.659662697416024,azure,jioindiacentral,"Nagpur, Jio India Central, Asia Pacific",0.0,643,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1036500020,Townsville,Townsville,Australia,AU,AUS,Queensland,180820.0,1681.0118534877197,43.149216477107124,azure,australiaeast,"New South Wales, Australia East, Asia Pacific",0.0,644,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1604300430,Ayacucho,Ayacucho,Peru,PE,PER,Ayacucho,180766.0,2283.3216842893703,31.92882937559609,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,645,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1104524588,Hinthada,Hinthada,Myanmar,MM,MMR,Ayeyawady,180728.0,1720.5260319590245,42.30507985635199,azure,southindia,"Chennai, South India, Asia Pacific",0.0,646,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566877863,Funtua,Funtua,Nigeria,NG,NGA,Katsina,180475.0,3390.1748452338866,18.358317900422527,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,647,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1288615192,Obuase,Obuase,Ghana,GH,GHA,Ashanti,180460.0,3810.056370219697,14.881844809872197,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,648,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1360740288,Palopo,Palopo,Indonesia,ID,IDN,Sulawesi Selatan,180130.0,1523.493021417805,46.68503554332547,aws,ap-southeast-3,Asia Pacific (Jakarta),0.0,649,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1704094609,Phan Rang-Tháp Chàm,Phan Rang-Thap Cham,Vietnam,VN,VNM,Ninh Thuận,179773.0,1270.2321388999446,52.987398256645704,aws,ap-southeast-1,Asia Pacific (Singapore),0.0,650,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1068356085,Tarija,Tarija,Bolivia,BO,BOL,Tarija,179528.0,1446.1556150130573,48.5256429326796,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,651,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1170295059,Yopal,Yopal,Colombia,CO,COL,Casanare,179355.0,3197.4896642803633,20.215009112017928,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,652,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1604588759,Paita,Paita,Peru,PE,PER,Piura,179346.0,3334.867262334728,18.873079749251552,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,653,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1170184135,Dosquebradas,Dosquebradas,Colombia,CO,COL,Risaralda,179301.0,3185.471748654612,20.336845938531763,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,654,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076976057,São José de Ribamar,Sao Jose de Ribamar,Brazil,BR,BRA,Maranhão,179028.0,2263.6453922378773,32.244500122757366,azure,brazilsoutheast,"Rio, Brazil Southeast, South America",0.0,655,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1180611452,Boma,Boma,Congo (Kinshasa),CD,COD,Kongo Central,178638.0,2736.286609941914,25.457919694619502,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,656,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1231214366,Jīma,Jima,Ethiopia,ET,ETH,Oromīya,177900.0,2515.263903152108,28.432652891504805,aws,me-south-1,Middle East (Bahrain),0.0,657,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643832764,Norilsk,Norilsk,Russia,RU,RUS,Krasnoyarskiy Kray,177428.0,2889.4981745040536,23.580523567333405,gcp,europe-north1,"Hamina, Finland, Europe",0.0,658,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076881156,Nossa Senhora do Socorro,Nossa Senhora do Socorro,Brazil,BR,BRA,Sergipe,177344.0,1487.0892563769908,47.54257178710414,azure,brazilsoutheast,"Rio, Brazil Southeast, South America",0.0,659,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1729757472,Kadugli,Kadugli,Sudan,SD,SDN,South Kordofan,176931.0,2342.872818880819,30.992144729353164,aws,il-central-1,Middle East (Israel) - ???,0.0,660,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1104882792,Letpandan,Letpandan,Myanmar,MM,MMR,Bago,176571.0,1753.4975150724313,41.613366612253664,azure,southindia,"Chennai, South India, Asia Pacific",0.0,661,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1686542859,Saint-Louis,Saint-Louis,Senegal,SN,SEN,Saint-Louis,176000.0,2979.4129540759714,22.54388172983724,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,662,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1024821574,Catumbela,Catumbela,Angola,AO,AGO,Benguela,175805.0,2134.8481599374727,34.389321890056095,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,663,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1004805783,Shibirghān,Shibirghan,Afghanistan,AF,AFG,Jowzjān,175599.0,1393.409715788648,49.82243218506694,gcp,asia-south2,"Delhi, India APAC",0.0,664,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1332587854,Les Cayes,Les Cayes,Haiti,HT,HTI,Sud,175457.0,1780.5835826882847,41.05359444386346,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,665,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1231785978,Harar,Harar,Ethiopia,ET,ETH,Hārerī Hizb,174994.0,2060.694808887597,35.688295630564184,aws,me-central-1,Middle East (United Arab Emirates) - ???,0.0,666,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1608000651,Koronadal,Koronadal,Philippines,PH,PHL,South Cotabato,174942.0,2007.6265096735638,36.64792943679453,gcp,asia-east1,"Changhua County, Taiwan, APAC",0.0,667,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1608859265,Malaybalay,Malaybalay,Philippines,PH,PHL,Bukidnon,174625.0,1835.9514270680693,39.93265748498921,gcp,asia-east1,"Changhua County, Taiwan, APAC",0.0,668,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1694651111,Bo,Bo,Sierra Leone,SL,SLE,Southern,174354.0,3696.3949355900563,15.752084696467175,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,669,zero_observed_ai_and_distance_gte_q75,1251.605776472141
